compound,EC,ro,p_value,adjusted_p_value
DEET,3.2.1.25,0.5528361686077929,4.642748385124187e-06,2.3933788618809544e-05
DEET,2.7.1.20,0.654215700107208,1.4386522410028981e-08,1.3763907149801924e-07
DEET,1.13.11.57,0.6709125975274997,4.476385258470291e-09,6.399568690201376e-08
DEET,3.5.4.25,0.5827412053021106,1.0337351429958735e-06,6.01933606732439e-06
DEET,"6.5.1.1,6.5.1.6,6.5.1.7",0.6124890733570745,1.9840729494253506e-07,1.328028774772486e-06
DEET,2.7.1.191,0.4319423561203465,0.00056861719808881,0.001924209448609826
DEET,1.3.5.4,0.5024624932426418,4.297067270608042e-05,0.00018451451383659094
DEET,4.1.1.11,0.6726713124359839,3.94119734634653e-09,5.6893441052656336e-08
DEET,2.4.2.22,0.6398097742616697,3.72255923927154e-08,2.8190106409884673e-07
DEET,"6.3.2.12,6.3.2.17,6.3.2.31,6.3.2.34",0.38065600884709133,0.0026966032216723798,0.007735715579044305
DEET,4.2.1.51,0.528467090178142,1.4241660758698065e-05,6.703138973750594e-05
DEET,4.1.1.39,0.5503111936253988,5.2359839284257455e-06,2.673205099763859e-05
DEET,2.7.2.4,0.5619904306997048,2.977272740360913e-06,1.590348350958682e-05
DEET,6.1.1.19,0.5248896777939991,1.6668350510426846e-05,7.747366641861672e-05
DEET,3.4.13.22,0.6358130600085443,4.8040682202919016e-08,3.6106736748289197e-07
DEET,2.7.1.33,0.5435345079039513,7.195752182541248e-06,3.498723309138729e-05
DEET,"2.3.1.1,2.3.1.35",0.4769631191826157,0.00011671941052820963,0.0004590681814414869
DEET,5.4.2.6,0.6267922414077846,8.43075548086672e-08,6.076468221074971e-07
DEET,3.6.1.22,0.5920300264643896,6.284615533475748e-07,3.81916258678433e-06
DEET,3.4.11.2,0.5077969808528593,3.451047997777602e-05,0.00015089449595242835
DEET,2.7.7.80,0.526157408879564,1.576762234841387e-05,7.361368688701016e-05
DEET,2.7.7.24,0.5471990422688985,6.064339482945839e-06,3.060443137788339e-05
DEET,1.7.1.13,0.5802881231003365,1.1759144336179446e-06,6.780923710180718e-06
DEET,3.4.17.11,0.5159934832407216,2.4462972076536114e-05,0.00011014620003446112
DEET,2.4.1.34,0.33911772386522493,0.008035343609784388,0.020202281318296163
DEET,"2.7.7.13,2.7.7.71,3.1.3.82,3.1.3.83,5.3.1.28",0.35018932568224015,0.006089288561563817,0.015857122162738727
DEET,2.4.1.325,0.32762178534455505,0.010609231276313604,0.02571853741608406
DEET,"2.3.1.233,2.3.1.246,2.3.1.253",0.36615391965615496,0.004012204281687899,0.010977148648822365
DEET,"3.1.1.53,3.2.1.172",0.4140680526748141,0.001005975587389977,0.0032113426270098584
DEET,"1.13.11.79,2.1.1.107",0.6372179317118657,4.393951204320683e-08,3.311824820612041e-07
DEET,"2.1.1.317,2.1.1.79",0.5412378504831374,8.001918174267682e-06,3.874004180933155e-05
DEET,6.3.2.43,0.6523263401393231,1.634402209928531e-08,1.530071118767582e-07
DEET,6.2.1.31,0.5103913615625993,3.097875025799317e-05,0.0001367471458123275
DEET,"2.7.1.25,3.1.3.41",0.4027637137939206,0.0014204310902958981,0.004376480024429166
DEET,3.2.1.180,0.6114944513623727,2.1024304729150718e-07,1.4005615358142376e-06
DEET,"1.1.1.127,1.1.1.69",0.52220757547476,1.8733490635106634e-05,8.621002559965296e-05
DEET,"3.2.1.26,3.2.1.65",0.5883539071254791,7.666900955833385e-07,4.584845737994897e-06
DEET,"2.7.7.33,2.7.7.71",0.5161711533342116,2.4278794397389758e-05,0.00010939415952233607
DEET,1.1.1.90,0.4038188603807012,0.0013761117181646247,0.004253448521635286
DEET,3.5.4.22,0.5071501588639726,3.544717025958499e-05,0.00015463671211732985
DEET,"3.5.4.2,3.5.4.4",0.7676781530651802,8.309387726368858e-13,3.631521806077586e-11
DEET,"1.1.1.211,4.2.1.17",0.2945821650399953,0.022325760638606987,0.04852559392703563
DEET,"1.1.1.328,2.7.7.76",0.6493107407169264,1.9998188684924058e-08,1.7114180827979952e-07
DEET,"2.5.1.48,4.4.1.1,4.4.1.11,4.4.1.8",0.3491861450409219,0.006246728824644116,0.016211374958422925
DEET,"1.1.1.2,1.1.1.21,1.1.1.307",0.3915401181025221,0.0019775347900150455,0.005877774138215915
DEET,"1.1.3.48,2.7.7.38",0.5240008398791803,1.732808938829155e-05,8.026160395768452e-05
DEET,1.1.1.193,0.665157732840522,6.7499862111758576e-09,9.352513955203971e-08
DEET,6.3.5.10,0.5749596648262084,1.550185362076341e-06,8.722783317219386e-06
DEET,2.7.1.177,0.3429229340794382,0.007312792074337734,0.018604194894466866
DEET,"2.1.3.1,2.1.3.15,6.4.1.3",0.6288496054288403,7.427583945991601e-08,5.417316691421874e-07
DEET,1.14.14.35,0.5373745201411079,9.550171481592972e-06,4.590938662633043e-05
DEET,2.7.1.121,0.5050574884171287,3.864109068939247e-05,0.0001673292579509148
DEET,2.7.8.12,0.6723309259872163,4.039802233119101e-09,5.817754137817825e-08
DEET,"5.1.1.1,6.3.2.10",0.5625655016659502,2.8940382299245536e-06,1.5490465118242873e-05
DEET,"1.2.1.3,1.2.1.68,1.2.99.10",0.5768366834837214,1.4071837864850692e-06,7.982119337671771e-06
DEET,"3.1.1.24,4.1.1.44",0.6266061011834255,8.527556063522259e-08,6.124769713847499e-07
DEET,"2.8.1.1,2.8.1.11,2.8.1.2",0.3030510135466141,0.018588322599029018,0.04165049524674055
DEET,3.2.1.45,0.489758162234954,7.139608266764234e-05,0.00029353412712060357
DEET,"2.1.1.113,2.1.1.72",0.6429934115427242,3.030096448602825e-08,2.466347407874866e-07
DEET,1.16.3.2,0.47334652284277984,0.00013364958643571415,0.0005188393552060496
DEET,3.4.24.84,0.6493068923693784,2.000331030865569e-08,1.711689945662733e-07
DEET,5.3.4.1,0.5748933888961577,1.5554749109643667e-06,8.750533173996311e-06
DEET,5.4.3.8,0.602513474641415,3.516227162011864e-07,2.2421495523205993e-06
DEET,3.5.99.7,0.4823456336458188,9.514168789932198e-05,0.0003809771174925905
DEET,2.7.1.165,0.5588642211027437,3.470243685562292e-06,1.8311706011343183e-05
DEET,2.3.1.1,0.669416491352047,4.985137678542425e-09,7.066973055838246e-08
DEET,2.1.1.198,0.5119936501161061,2.8967802488507156e-05,0.00012864204331608533
DEET,6.3.3.3,0.6045663755635501,3.130597973534772e-07,2.0166176195887675e-06
DEET,1.3.8.4,0.4915417163704044,6.656422934191587e-05,0.0002754650859429304
DEET,4.1.1.33,0.4782039671650859,0.00011138040888489501,0.00043996643784184283
DEET,"6.3.2.29,6.3.2.30",0.6754098502555095,3.2268006754305155e-09,4.7378066253974707e-08
DEET,"2.1.1.131,3.7.1.12",0.49269534386502756,6.360133554008983e-05,0.000264175016374144
DEET,"1.8.4.10,1.8.4.8",0.5208532852274048,1.986412428904434e-05,9.098304831478328e-05
DEET,6.3.3.1,0.6762945570910466,3.02354041340837e-09,4.4534778855335614e-08
DEET,5.4.99.23,0.5876502710007492,7.962050264215234e-07,4.746060992318176e-06
DEET,5.1.99.3,0.5881862673823772,7.736273901096439e-07,4.622185485008204e-06
DEET,"4.1.1.46,4.2.1.83",0.5893468494827268,7.267812059927081e-07,4.3608259724831624e-06
DEET,3.6.3.31,0.4267255906021262,0.0006738140516335711,0.0022408561590480758
DEET,3.4.21.102,0.5413703349588335,7.953219489646115e-06,3.8511477467557954e-05
DEET,"2.7.1.20,2.7.1.4",0.4918604904792205,6.573304985532664e-05,0.000272307076619998
DEET,2.4.1.227,0.6567969893817637,1.2067917601946973e-08,1.1549412610441646e-07
DEET,6.3.5.3,0.5673159641210894,2.285018720330925e-06,1.2463671529140955e-05
DEET,6.3.5.2,0.6142291763346455,1.7919411626592105e-07,1.2096564956630609e-06
DEET,"4.1.2.50,4.2.3.12",0.6085753302438826,2.489304644108569e-07,1.635407222624813e-06
DEET,3.8.1.2,0.5365325078914794,9.922658185974868e-06,4.762663800278119e-05
DEET,"3.1.1.29,4.2.3.19",0.297782520345766,0.020844732393211454,0.046305796642783524
DEET,"2.7.7.43,2.7.7.82",0.3758583326120141,0.0030815321657001815,0.008700878118491557
DEET,"1.2.3.3,1.2.5.1",0.3003344936594169,0.01972430693463176,0.04401947542251976
DEET,"1.5.3.1,2.1.2.10,3.1.21.3",0.4226973302395033,0.0007667688849182496,0.002517043242900737
DEET,"1.8.1.8,5.3.4.1",0.4238641005661054,0.0007387192778910673,0.0024339715562757434
DEET,"2.4.1.227,2.7.11.1,3.4.11.2",0.351973712457472,0.0058178303752233745,0.015246304954374386
DEET,"3.2.1.184,5.1.3.14",0.5338818992801491,1.1185279005724112e-05,5.342356532425509e-05
DEET,"1.2.1.39,1.2.1.99",0.6281421730433303,7.759099549288404e-08,5.63677946489015e-07
DEET,"1.1.1.57,1.1.1.67,2.7.1.17",0.38546642573800377,0.0023542062610997683,0.006865968646534957
DEET,2.7.1.63,0.5723936840007519,1.767764838447418e-06,9.84412118267011e-06
DEET,"1.1.2.3,1.1.3.46,1.13.12.4",0.4468035817351139,0.00034533179825420014,0.001228423930326932
DEET,"1.10.3.1,1.14.18.1",0.3476810877517778,0.006489626209791627,0.016753309977787557
DEET,3.1.1.83,0.5189303680460866,2.1578437410226707e-05,9.821150627929487e-05
DEET,"4.2.1.28,4.2.1.30",0.4368505650231464,0.00048347790693580516,0.001662964770894721
DEET,"1.21.4.2,1.21.4.3,1.21.4.4,2.3.1.15",0.3102177317957214,0.015855409723174667,0.036277987335745394
DEET,5.4.2.9,0.48963883315922774,7.173061270573349e-05,0.0002947910666493163
DEET,"1.2.1.3,1.2.99.10",0.5292790123979969,1.3738649660185245e-05,6.485949103197148e-05
DEET,"1.1.3.8,1.1.98.3",0.4323476025836362,0.0005611046287879584,0.001901872757160676
DEET,1.5.1.33,0.5871309671562203,8.186674483820793e-07,4.8688103649038085e-06
DEET,1.1.1.130,0.589662849797516,7.144946298650472e-07,4.29459951716431e-06
DEET,2.1.1.181,0.6089002498392676,2.443146109306915e-07,1.6076263801437663e-06
DEET,1.2.99.10,0.42328606197202523,0.0007524974298285315,0.002474474515399416
DEET,"1.8.5.3,1.97.1.9",0.37346254319152344,0.003291426747356997,0.009225042710444283
DEET,"6.3.4.14,6.4.1.2,6.4.1.3,6.4.1.4",0.6055318046981182,2.963324205005772e-07,1.918329243287597e-06
DEET,"4.2.1.46,4.2.1.76,5.1.3.2",0.5173923924299649,2.3047162732732754e-05,0.00010433079054819441
DEET,2.7.6.3,0.5643298189899693,2.6520350778081137e-06,1.4290385768003474e-05
DEET,1.14.16.1,0.43838316717915465,0.00045937003658814155,0.0015876132671585044
DEET,2.7.1.24,0.5373485269148887,9.56147307253995e-06,4.596120498398068e-05
DEET,3.5.4.32,0.5768548307673087,1.4058635388021038e-06,7.975041556501161e-06
DEET,1.13.11.8,0.6776549264226636,2.734500505830978e-09,4.071211170257283e-08
DEET,3.5.3.7,0.47363323990809697,0.00013222939810872547,0.0005138473644943225
DEET,1.12.99.6,0.6612361169882984,8.884752734520641e-09,1.204711585578587e-07
DEET,4.1.1.4,0.5105849639661061,3.072909049882031e-05,0.00013573359287696735
DEET,5.4.2.7,0.49334687885632295,6.198216613852488e-05,0.0002579731404324452
DEET,4.3.1.17,0.7036513221894369,3.5993465563923843e-10,6.384146914658179e-09
DEET,3.5.1.3,0.5853723294124635,8.992281053297461e-07,5.30163754421651e-06
DEET,1.1.1.11,0.6375736389380576,4.295480943227876e-08,3.2398806557619596e-07
DEET,6.1.1.16,0.6641904254761957,7.2261048509692555e-09,9.952976130985084e-08
DEET,2.6.1.21,0.4564587525602228,0.00024668634784060726,0.0009061529751135293
DEET,2.1.1.185,0.6206990414488175,1.220359293940659e-07,8.51297479092248e-07
DEET,4.2.1.49,0.6969870430007489,6.177617581666911e-10,1.0518825751752248e-08
DEET,4.2.1.20,0.5623536812750674,2.9244405339958307e-06,1.564063873051776e-05
DEET,3.5.4.44,0.3788829353160514,0.0028335683039289604,0.00808267961196307
DEET,3.4.21.88,0.579198645401155,1.2447605061070756e-06,7.1489779532300944e-06
DEET,2.7.1.17,0.6205328011952242,1.2325991848815753e-07,8.591956307680608e-07
DEET,"2.7.1.156,2.7.7.62,3.1.4.55",0.40494261598293013,0.0013302796522801014,0.004126393089989622
DEET,2.3.1.117,0.5023832625870408,4.310965138023913e-05,0.00018505591382928343
DEET,2.1.2.2,0.6964333004200668,6.456971332641051e-10,1.0962253328757813e-08
DEET,1.2.1.68,0.44589610921996947,0.00035624304665024433,0.0012634078887399191
DEET,1.1.1.1,0.6241379787617559,9.914227289985814e-08,7.039491699798982e-07
DEET,5.1.3.2,0.663082955701378,7.810202192216654e-09,1.0697222806479218e-07
DEET,4.3.1.1,0.7688278567576732,7.322523293618261e-13,3.257486519864426e-11
DEET,3.6.4.13,0.5872422614890448,8.138039907389394e-07,4.84145657424912e-06
DEET,"3.5.1.6,3.5.1.87",0.5928834378325,5.999033487492321e-07,3.6594104273703163e-06
DEET,"2.7.1.19,2.7.1.48",0.7029085568101496,3.825505374604953e-10,6.759861093271527e-09
DEET,2.4.2.10,0.5217858783970152,1.907898107460084e-05,8.766836352163973e-05
DEET,"1.5.1.20,2.1.1.10,2.1.1.13",0.4592293277512422,0.000223572530191405,0.0008286362856973683
DEET,"1.1.1.262,1.1.1.408,1.1.1.409",0.6688099547407594,5.206596996877817e-09,7.360287304006139e-08
DEET,"3.5.1.100,3.5.1.53",0.6034566226666157,3.333828485552807e-07,2.135426219287082e-06
DEET,"3.2.1.23,3.2.1.89",0.6199173799184802,1.2789247314734473e-07,8.886017901378642e-07
DEET,"2.7.1.184,2.7.1.3",0.7566804824260073,2.687900018630072e-12,8.399525314573481e-11
DEET,1.3.99.5,0.4340426855801963,0.0005306465002989391,0.001809043275482444
DEET,5.4.99.7,0.2962018046395614,0.021565471700759977,0.04778587038665366
DEET,4.2.1.56,0.6349812622181502,5.06363778014999e-08,3.799208981442982e-07
DEET,3.1.3.85,0.5559546108726868,3.996559603099496e-06,2.0865143014893352e-05
DEET,"1.1.1.271,5.1.3.2,6.3.5.5",0.42130473183659545,0.0008015056178020047,0.0026193290493204367
DEET,"1.14.13.170,1.14.13.171,1.14.13.22",0.3389519811436299,0.008068182554425712,0.020274534918199454
DEET,"4.1.2.21,4.2.1.6",0.48214258848426844,9.588407349398919e-05,0.00038371592074829415
DEET,3.5.3.3,0.46275050467415624,0.00019705570126964865,0.0007385229529498622
DEET,1.1.2.3,0.5427627030444764,7.457826190266846e-06,3.620908078833672e-05
DEET,"2.5.1.18,5.3.99.2",0.36211658659938584,0.0044674395989854595,0.012078091168922124
DEET,"1.2.1.3,1.2.1.39",0.577834837389635,1.3362636770686163e-06,7.610537450964252e-06
DEET,"2.7.10.2,3.3.2.9",0.6248595222544915,9.488300254557089e-08,6.760629015898422e-07
DEET,1.14.13.148,0.5874859288646767,8.032503577834849e-07,4.7846869476427204e-06
DEET,"2.3.1.12,2.3.1.168",0.38411517324629024,0.0024462369480603425,0.007099924507259996
DEET,"3.1.3.1,3.1.4.46",0.5134995520609462,2.7188599158144842e-05,0.0001213593254073891
DEET,"1.2.1.91,3.3.2.12",0.5361109014912406,1.0114200522281095e-05,4.850843456488491e-05
DEET,"3.1.3.85,5.4.2.11",0.32111449740846787,0.012361361379326004,0.02934333002706832
DEET,2.4.1.173,0.4572376927579543,0.0002399768351958958,0.000883512928026494
DEET,5.4.99.26,0.6074065494959318,2.6622123072001234e-07,1.738999247284705e-06
DEET,1.1.1.262,0.4572456499117186,0.00023990916364401239,0.0008832859541527758
DEET,"3.5.1.4,3.5.1.49",0.5334537424445033,1.1402718148274055e-05,5.4419579333455424e-05
DEET,4.2.1.18,0.6786449625959928,2.5408236162724184e-09,3.806166924139239e-08
DEET,"3.2.1.21,3.2.1.52",0.5131937986137722,2.7541443630259013e-05,0.0001228204176793714
DEET,"2.7.1.11,2.7.1.56",0.4414941315714808,0.0004137609641652679,0.001446204665010189
DEET,5.1.3.20,0.5886145361790974,7.560204242687534e-07,4.525345318513568e-06
DEET,4.2.1.9,0.5518696751565265,4.862001681388298e-06,2.4973075704433624e-05
DEET,5.3.1.4,0.5357906262697911,1.0261997835259866e-05,4.918351044913136e-05
DEET,"2.1.3.15,6.4.1.3",0.6198505701739744,1.2840512757219728e-07,8.91966566301847e-07
DEET,2.4.2.9,0.6849313960057334,1.5830404650906123e-09,2.4735221787201138e-08
DEET,4.2.1.153,0.5397804170828381,8.55627338403789e-06,4.131069875953886e-05
DEET,3.4.16.4,0.6500847578179911,1.899288377912183e-08,1.6385136894543466e-07
DEET,2.7.8.13,0.6899536697114286,1.075554456156623e-09,1.7441849964974447e-08
DEET,"2.4.2.18,4.1.3.27",0.4630325087115603,0.00019506174880137145,0.0007316170568078576
DEET,"1.3.1.76,2.1.1.107,4.99.1.4",0.48051863064175526,0.00010201609031564564,0.00040598119524463386
DEET,4.1.2.4,0.6557969703407351,1.2920752655344816e-08,1.235593126234893e-07
DEET,2.1.1.77,0.6507751711687528,1.8136634840167518e-08,1.67371263666878e-07
DEET,2.1.1.148,0.4993148163708202,4.882243877268905e-05,0.0002074415073205004
DEET,1.6.5.5,0.6385931728907169,4.024652548947395e-08,3.040715001758944e-07
DEET,1.16.3.1,0.6902355196578925,1.0522342635866501e-09,1.7070595267404967e-08
DEET,1.1.1.36,0.5354250535025672,1.0433151248701584e-05,4.9967349124387824e-05
DEET,"1.1.98.6,3.6.3.14,3.6.3.15,4.1.1.35,6.3.5.3",0.3186820944626005,0.01307759288734343,0.030813635786783387
DEET,5.4.99.62,0.31742896301495716,0.013460332988935632,0.03158843272029331
DEET,"3.2.1.4,3.2.1.73",0.39934190514346246,0.0015731086299807504,0.004795123124957047
DEET,2.8.3.22,0.5513934858916735,4.973541720419316e-06,2.5497476941614942e-05
DEET,4.2.1.108,0.4381073977496385,0.0004636256352328853,0.0016010257730597118
DEET,"2.3.1.157,2.3.1.201,2.3.1.203,2.7.7.23",0.5950489482964137,5.328056432038719e-07,3.2832472765702774e-06
DEET,2.5.1.105,0.566922757012204,2.3304731185158347e-06,1.2690839110685284e-05
DEET,"3.4.19.5,3.5.1.1,3.5.1.26",0.2962018046395614,0.021565471700759977,0.04778587038665366
DEET,2.3.1.182,0.5416719466059347,7.843379750886742e-06,3.8003582721871714e-05
DEET,1.14.12.10,0.4423467432153443,0.00040200137416075254,0.0014088953791777368
DEET,"1.1.5.2,1.1.5.8",0.41450228777904635,0.000992493433335572,0.0031721238874019625
DEET,"2.7.1.121,2.7.1.28,2.7.1.29,4.6.1.15",0.45634611930224667,0.0002476705815002662,0.0009093963976696801
DEET,1.14.12.17,0.5348907138853244,1.068809620468427e-05,5.1147717247989595e-05
DEET,4.1.1.77,0.4524951214563925,0.0002835582969522491,0.001028732915496092
DEET,1.13.11.49,0.3022777571743135,0.018905857505050812,0.04231760191317163
DEET,1.1.1.361,0.35033002373521327,0.00606748789522038,0.015809216251160538
DEET,2.4.1.315,0.6784451031770876,2.5788423860847576e-09,3.8581284672813686e-08
DEET,3.7.1.20,0.6443635931276813,2.7711974603009652e-08,2.2761769260377998e-07
DEET,1.11.1.6,0.654658499026463,1.3960954533949615e-08,1.3351822064378903e-07
DEET,6.2.1.32,0.5660595398206356,2.4332404661601696e-06,1.3202110845146997e-05
DEET,3.5.1.10,0.5523651221610503,4.748429289785904e-06,2.4435930661046945e-05
DEET,6.2.1.48,0.5837531470946995,9.799151562395393e-07,5.731429804003804e-06
DEET,"4.1.1.19,4.1.1.20",0.4710747425848481,0.00014540674860434436,0.0005600793143771875
DEET,3.5.99.2,0.5448427168845601,6.771027702320878e-06,3.384583204994731e-05
DEET,3.5.4.13,0.5649844488056837,2.5671540326097365e-06,1.3873098374874677e-05
DEET,"6.3.4.14,6.4.1.2",0.49036914599576514,6.970563414128957e-05,0.0002869245524279144
DEET,6.3.4.2,0.5517530993907563,4.889090120896006e-06,2.509990741589401e-05
DEET,4.1.1.23,0.49946192939946643,4.853333363393559e-05,0.00020633066949036702
DEET,3.4.14.5,0.6041830500459417,3.199443036794101e-07,2.0564196393973433e-06
DEET,2.7.6.5,0.628451222171204,7.61259398707612e-08,5.5408664291318e-07
DEET,2.6.1.62,0.5636673213058407,2.7406000028814753e-06,1.4727315948521474e-05
DEET,4.6.1.12,0.6322055654871488,6.02883551156441e-08,4.4829556982189346e-07
DEET,1.8.5.2,0.36131166731802844,0.004563462057439481,0.012310845454472563
DEET,5.4.2.8,0.4109992825180264,0.0011060567939558022,0.0034953552011678835
DEET,3.6.5.4,0.4808683530803592,0.00010066588981318692,0.00040117029491910336
DEET,3.5.1.124,0.6003568529366907,3.9691333508378945e-07,2.5065770321885406e-06
DEET,"2.4.99.12,2.4.99.13,2.4.99.14,2.4.99.15",0.5610500167109365,3.1182190057984834e-06,1.659552932100099e-05
DEET,1.4.99.6,0.43313725771949185,0.0005467237844031053,0.0018585398858379616
DEET,1.14.13.127,0.7173489746674454,1.1303200388643737e-10,2.2628718183086443e-09
DEET,1.1.1.56,0.592204890113045,6.225080956144682e-07,3.785754249689458e-06
DEET,2.7.11.1,0.7844274297885423,1.221979581647446e-13,8.697808631633445e-12
DEET,2.10.1.1,0.5168238744073297,2.3613134485695735e-05,0.00010665586478936168
DEET,1.4.3.5,0.47165899553045654,0.00014229575339446925,0.0005492309048701848
DEET,1.1.1.133,0.6050949189538595,3.0379522627488316e-07,1.9622237561010928e-06
DEET,2.6.1.52,0.4742236267468852,0.00012934855327542384,0.0005037511019537792
DEET,2.1.1.72,0.45289055799204736,0.00027966605810177104,0.0010156653258390422
DEET,"3.1.3.3,3.1.3.73,5.4.2.11,5.4.2.12",0.3241683132877959,0.011510258712313553,0.027583526498474793
DEET,"2.7.7.38,4.1.2.20,4.1.2.52",0.30846547000413144,0.016489648518146913,0.03750994199567137
DEET,"3.2.1.22,3.2.1.86",0.3567301320277646,0.005145463450661768,0.013687911966470685
DEET,"2.1.1.269,2.1.2.10",0.6566339589580086,1.2203222372124377e-08,1.1672303818425067e-07
DEET,3.2.1.83,0.3907701067347621,0.0020220991518754504,0.0059952084580620355
DEET,"2.7.1.45,4.1.2.14,4.1.3.42",0.30846547000413144,0.016489648518146913,0.03750994199567137
DEET,"1.7.7.1,1.8.7.1",0.30635735556257015,0.017281333306690155,0.03901877304112504
DEET,"2.7.1.11,5.4.2.11,5.4.2.12",0.4330196323730253,0.0005488445147080024,0.001864783959444052
DEET,2.3.1.7,0.3275456681334917,0.01062841217239109,0.025760210231818268
DEET,2.6.1.82,0.4558380929914998,0.0002521546332052314,0.0009243492328623485
DEET,"6.2.1.1,6.2.1.2,6.2.1.32",0.3173615683306652,0.01348118744688099,0.03162893977922079
DEET,"1.5.3.1,1.5.99.5",0.45928851658936565,0.0002231010860762812,0.0008270421987752456
DEET,1.1.1.338,0.6970053435874701,6.168584042818764e-10,1.0505069978245234e-08
